date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue
2023-02-20,CPI,425.9999084472656,449.9999084472656,416.0999145507813,449.9999084472656,270835,434.0399047851562,45.75164007071569,9.582409548625057,53.33334409791463,21.500457675077588,,,
2023-02-21,CPI,419.0999145507813,446.9999084472656,416.9999084472656,446.9999084472656,157421,433.70990600585935,17.31670603694326,8.885447430134665,49.40477073508339,-7.618665519428354,,,
2023-02-22,CPI,428.6998901367188,436.4999084472656,411.2998962402344,417.89990234375,227201,433.0799041748047,43.939371754136246,8.226674168860782,50.72463810848696,-34.5481944092329,,,
2023-02-23,CPI,432.5999145507813,438.89990234375,411.5999145507813,434.9999084472656,217181,431.3699066162109,53.78791673634589,7.669843283594685,46.87499801317724,-20.90632924394975,,,
2023-02-24,CPI,428.6998901367188,436.1698913574219,420.2998962402344,427.4999084472656,92606,430.4399047851563,43.939371754136246,7.126394163755888,46.58384582990959,-21.301148074881425,,,
2023-02-27,CPI,435.89990234375,449.6998901367188,419.9999084472656,419.9999084472656,212122,430.7699035644531,62.12121795943783,6.718450471915411,57.42574556588475,48.23384646117588,,,
2023-02-28,CPI,432.2998962402344,440.39990234375,430.4999084472656,437.9999084472656,283306,430.3799041748047,53.03029485678704,6.344075337146938,48.35164016219411,32.53390774094976,,,
2023-03-01,CPI,436.7998962402344,440.9699096679688,413.0999145507813,432.5999145507813,376453,430.64990234375,64.88546595194998,6.067701127637342,41.00418605937948,-34.447265077322584,,,
2023-03-02,CPI,522.89990234375,524.369873046875,430.1998901367188,455.6998901367188,1870700,439.64990234375,98.69994604700524,7.227085785049411,79.0554381757967,507.97247075196015,,3.067,3.067
2023-03-03,CPI,586.7999267578125,596.6998901367188,513.5999145507812,524.6998901367188,1941755,454.9799041748047,94.660213751445,10.22861500404864,87.68328069574099,468.9639932643939,,,
