date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2021-08-20,RR,-16.662,-16.662,22209873,8367596989,0.002654271355228626,110.16,0.3308778436713108
2021-08-23,RR,,-16.662,43145264,8367596989,0.005156231120681187,113.74,0.34580435089890127
2021-08-24,RR,,-16.662,44108130,8367596989,0.005271301911168084,118.28,0.3474550501582313
2021-08-25,RR,-3.729,-3.729,52820303,8367596989,0.006312481716009662,116.48,0.3396323576759236
2021-08-25,RR,-3.729,-3.729,,,,,0.3386205453456549
2021-08-26,RR,,-3.729,24156471,8367596989,0.0028869066031449618,116.06,0.33922544509466523
2021-08-27,RR,,-3.729,20998998,8367596989,0.002509561350481527,116.74,0.2749041222727252
2021-08-31,RR,7.205,7.205,41911748,8367596989,0.005008815321184442,114.86,0.2782714841520823
2021-08-31,RR,7.205,7.205,,,,,0.2533407686862053
2021-09-01,RR,,7.205,30776808,8367596989,0.003678093966578342,114.94,0.25325419013329786
2021-09-02,RR,,7.205,23378953,8367596989,0.0027939864970473426,114.24,0.2541063764746967
2021-09-03,RR,,7.205,19783352,8367596989,0.0023642811700906596,111.7,0.26353128106591617
2021-09-06,RR,,7.205,12339649,8367596989,0.0014746944691793403,112.04,0.25443978693490676
2021-09-07,RR,,7.205,17155169,8367596989,0.0020501906368760466,110.88,0.252328626676017
2021-09-08,RR,,7.205,18319237,8367596989,0.002189306801472678,111.26,0.2475816811352089
2021-09-09,RR,,7.205,22425935,8367596989,0.0026800926274868422,111.02,0.24779482206475822
2021-09-10,RR,,7.205,16253290,8367596989,0.0019424083188239697,109.18,0.24807790886781242
2021-09-13,RR,10.533,10.533,17860109,8367596989,0.002134437046081307,111.94,0.26015095824754775
2021-09-13,RR,10.533,10.533,,,,,0.25370671952356855
2021-09-14,RR,,10.533,21787084,8367596989,0.0026037444237146205,109.16,0.2691280818538606
2021-09-15,RR,,10.533,52600751,8367596989,0.006286243358654663,105.5,0.29196699797409126
2021-09-16,RR,,10.533,36620632,8367596989,0.0043764813300809415,109.06,0.29394622053407904
